,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,albumName,albumID
4779,The Spectre___Alan Walker,2022-09-09 18:22,Alan Walker,The Spectre,193787,2022-09-09 18:22:00,0.654,0.711,1.0,-7.437,0.0,0.0383,0.0214,0.00191,0.0903,0.198,127.957,audio_features,2DGa7iaidT5s0qnINlwMjJ,spotify:track:2DGa7iaidT5s0qnINlwMjJ,https://api.spotify.com/v1/tracks/2DGa7iaidT5s0qnINlwMjJ,https://api.spotify.com/v1/audio-analysis/2DGa7iaidT5s0qnINlwMjJ,193788.0,4.0,The Spectre,1IKRstg3XuCuLWeCg3oaAW
4780,Watermelon Sugar___Harry Styles,2022-09-09 18:25,Harry Styles,Watermelon Sugar,174000,2022-09-09 18:25:00,0.548,0.816,0.0,-4.209,1.0,0.0465,0.122,0.0,0.335,0.557,95.39,audio_features,6UelLqGlWMcVH1E5c4H7lY,spotify:track:6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/tracks/6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/audio-analysis/6UelLqGlWMcVH1E5c4H7lY,174000.0,4.0,Fine Line,7xV2TzoaVc0ycW7fwBwAml
4781,Mere Dholna___Pritam,2022-09-09 18:31,Pritam,Mere Dholna,292751,2022-09-09 18:31:00,0.68,0.973,8.0,-2.881,1.0,0.122,0.414,0.0,0.216,0.727,115.061,audio_features,2R4zzmPXIFuBH0BqdWDkfC,spotify:track:2R4zzmPXIFuBH0BqdWDkfC,https://api.spotify.com/v1/tracks/2R4zzmPXIFuBH0BqdWDkfC,https://api.spotify.com/v1/audio-analysis/2R4zzmPXIFuBH0BqdWDkfC,404432.0,4.0,Bhool Bhulaiyaa,4BKbiFqwZBaBG6MeDdkwID
4782,"TVA - From ""Loki""/Score___Natalie Holt",2022-09-09 18:34,Natalie Holt,"TVA - From ""Loki""/Score",148680,2022-09-09 18:34:00,0.492,0.498,1.0,-11.583,1.0,0.0383,0.0238,0.77,0.736,0.1,108.099,audio_features,6YnoM7vjNoilLxWRslJ1d4,spotify:track:6YnoM7vjNoilLxWRslJ1d4,https://api.spotify.com/v1/tracks/6YnoM7vjNoilLxWRslJ1d4,https://api.spotify.com/v1/audio-analysis/6YnoM7vjNoilLxWRslJ1d4,148680.0,4.0,"TVA (From ""Loki"")",685u0IYysvl0qWJumxvCnj
4783,Stars Crossed___Olivia Sanabia,2022-09-09 18:37,Olivia Sanabia,Stars Crossed,221500,2022-09-09 18:37:00,0.629,0.591,6.0,-8.702,1.0,0.0443,0.443,2.43e-06,0.0717,0.547,153.965,audio_features,2sqAm0feHglxC4y4Cmr42e,spotify:track:2sqAm0feHglxC4y4Cmr42e,https://api.spotify.com/v1/tracks/2sqAm0feHglxC4y4Cmr42e,https://api.spotify.com/v1/audio-analysis/2sqAm0feHglxC4y4Cmr42e,221500.0,4.0,Stars Crossed,3orvYVz39zr8Nzvi8RgTAC
4784,Ghungroo___Vishal-Shekhar,2022-09-09 18:42,Vishal-Shekhar,Ghungroo,302935,2022-09-09 18:42:00,0.695,0.727,6.0,-6.274,0.0,0.0323,0.0744,0.000175,0.533,0.864,118.034,audio_features,0WdbnNKO0Jt4BZACSDQh44,spotify:track:0WdbnNKO0Jt4BZACSDQh44,https://api.spotify.com/v1/tracks/0WdbnNKO0Jt4BZACSDQh44,https://api.spotify.com/v1/audio-analysis/0WdbnNKO0Jt4BZACSDQh44,302935.0,4.0,"Ghungroo (From ""War"")",1FU97iwW5a0nV7wq3Mk5DQ
4785,As It Was___Harry Styles,2022-09-09 18:46,Harry Styles,As It Was,167303,2022-09-09 18:46:00,0.52,0.731,6.0,-5.338,0.0,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,4LRPiXqCikLlN15c3yImP7,spotify:track:4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/tracks/4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/audio-analysis/4LRPiXqCikLlN15c3yImP7,167303.0,4.0,As It Was,2pqdSWeJVsXAhHFuVLzuA8
4786,Zingaat___Ajay Gogavale,2022-09-09 21:09,Ajay Gogavale,Zingaat,310775,2022-09-09 21:09:00,0.767,0.855,9.0,-8.775,1.0,0.0853,0.473,0.219,0.165,0.677,130.01,audio_features,3h4SABo6CjPhJhWJK0rgrU,spotify:track:3h4SABo6CjPhJhWJK0rgrU,https://api.spotify.com/v1/tracks/3h4SABo6CjPhJhWJK0rgrU,https://api.spotify.com/v1/audio-analysis/3h4SABo6CjPhJhWJK0rgrU,226523.0,4.0,Sairat,4jn0rlsas9agqktCunLmir
4787,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)___Taylor Swift,2022-09-09 21:20,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026,2022-09-09 21:20:00,0.631,0.518,0.0,-8.771,1.0,0.0303,0.274,0.0,0.088,0.205,93.023,audio_features,5enxwA8aAbwZbf5qCHORXi,spotify:track:5enxwA8aAbwZbf5qCHORXi,https://api.spotify.com/v1/tracks/5enxwA8aAbwZbf5qCHORXi,https://api.spotify.com/v1/audio-analysis/5enxwA8aAbwZbf5qCHORXi,613027.0,4.0,Red (Taylor's Version),6kZ42qRrzov54LcAk4onW9
4788,In The Dark (with Jhené Aiko)___Swae Lee,2022-09-09 21:23,Swae Lee,In The Dark (with Jhené Aiko),161146,2022-09-09 21:23:00,0.686,0.654,6.0,-6.7,1.0,0.0936,0.433,0.0,0.108,0.663,98.077,audio_features,0zaoWwS8RpE3LSDdmkg8TC,spotify:track:0zaoWwS8RpE3LSDdmkg8TC,https://api.spotify.com/v1/tracks/0zaoWwS8RpE3LSDdmkg8TC,https://api.spotify.com/v1/audio-analysis/0zaoWwS8RpE3LSDdmkg8TC,161147.0,4.0,Shang-Chi and The Legend of The Ten Rings: The Album,2kAqjStKcwlDD59H0llhGC
4789,"Kesariya (From ""Brahmastra"")___Pritam",2022-09-09 21:58,Pritam,"Kesariya (From ""Brahmastra"")",268164,2022-09-09 21:58:00,0.577,0.574,0.0,-6.525,1.0,0.0278,0.572,0.0,0.1,0.436,94.009,audio_features,6VBhH7CyP56BXjp8VsDFPZ,spotify:track:6VBhH7CyP56BXjp8VsDFPZ,https://api.spotify.com/v1/tracks/6VBhH7CyP56BXjp8VsDFPZ,https://api.spotify.com/v1/audio-analysis/6VBhH7CyP56BXjp8VsDFPZ,268165.0,4.0,"Kesariya (From ""Brahmastra"")",1HeX4SmCFW4EPHQDvHgrVS
4790,The Train___Olivia Sanabia,2022-09-09 22:03,Olivia Sanabia,The Train,286808,2022-09-09 22:03:00,0.573,0.741,9.0,-7.076,1.0,0.0688,0.71,8.64e-06,0.364,0.672,107.993,audio_features,5cXL2VUFoS6swssv1lpZZO,spotify:track:5cXL2VUFoS6swssv1lpZZO,https://api.spotify.com/v1/tracks/5cXL2VUFoS6swssv1lpZZO,https://api.spotify.com/v1/audio-analysis/5cXL2VUFoS6swssv1lpZZO,199627.0,4.0,The Train,5v9mHG9evQYdfr6lJyczR9
4791,drivers license___Olivia Rodrigo,2022-09-09 22:07,Olivia Rodrigo,drivers license,242013,2022-09-09 22:07:00,0.561,0.431,10.0,-8.81,1.0,0.0578,0.768,1.42e-05,0.106,0.137,143.875,audio_features,5wANPM4fQCJwkGd4rN57mH,spotify:track:5wANPM4fQCJwkGd4rN57mH,https://api.spotify.com/v1/tracks/5wANPM4fQCJwkGd4rN57mH,https://api.spotify.com/v1/audio-analysis/5wANPM4fQCJwkGd4rN57mH,242013.0,4.0,SOUR,6s84u2TUpR3wdUv4NgKA2j
4792,"Naacho Naacho (From ""Rrr"")___Vishal Mishra",2022-09-09 22:12,Vishal Mishra,"Naacho Naacho (From ""Rrr"")",214207,2022-09-09 22:12:00,0.438,0.986,10.0,-3.384,0.0,0.14,0.35,0.000343,0.0773,0.736,159.894,audio_features,208sMwgVcaFt2mT79Df1KG,spotify:track:208sMwgVcaFt2mT79Df1KG,https://api.spotify.com/v1/tracks/208sMwgVcaFt2mT79Df1KG,https://api.spotify.com/v1/audio-analysis/208sMwgVcaFt2mT79Df1KG,214208.0,4.0,"Naacho Naacho (From ""Rrr"")",1i4dE3ZSEKUVNA85Lr5nbA
4793,Gangnam Style (강남스타일)___PSY,2022-09-09 22:16,PSY,Gangnam Style (강남스타일),219493,2022-09-09 22:16:00,0.727,0.937,11.0,-2.871,0.0,0.286,0.00417,0.0,0.091,0.749,132.067,audio_features,03UrZgTINDqvnUMbbIMhql,spotify:track:03UrZgTINDqvnUMbbIMhql,https://api.spotify.com/v1/tracks/03UrZgTINDqvnUMbbIMhql,https://api.spotify.com/v1/audio-analysis/03UrZgTINDqvnUMbbIMhql,219493.0,4.0,Gangnam Style (강남스타일),0ZjxizLeMyFEjR27JIvD99
4794,"TVA - From ""Loki""/Score___Natalie Holt",2022-09-09 22:18,Natalie Holt,"TVA - From ""Loki""/Score",148680,2022-09-09 22:18:00,0.492,0.498,1.0,-11.583,1.0,0.0383,0.0238,0.77,0.736,0.1,108.099,audio_features,6YnoM7vjNoilLxWRslJ1d4,spotify:track:6YnoM7vjNoilLxWRslJ1d4,https://api.spotify.com/v1/tracks/6YnoM7vjNoilLxWRslJ1d4,https://api.spotify.com/v1/audio-analysis/6YnoM7vjNoilLxWRslJ1d4,148680.0,4.0,"TVA (From ""Loki"")",685u0IYysvl0qWJumxvCnj
4795,"Run To Me - From The ""Home"" Soundtrack___Clarence Coffee Jr.",2022-09-09 22:22,Clarence Coffee Jr.,"Run To Me - From The ""Home"" Soundtrack",254306,2022-09-09 22:22:00,0.6,0.615,3.0,-6.19,1.0,0.0807,0.0681,0.0,0.0814,0.448,122.048,audio_features,6JW9VY9Tjo6kDkbQGQDFLu,spotify:track:6JW9VY9Tjo6kDkbQGQDFLu,https://api.spotify.com/v1/tracks/6JW9VY9Tjo6kDkbQGQDFLu,https://api.spotify.com/v1/audio-analysis/6JW9VY9Tjo6kDkbQGQDFLu,254307.0,4.0,Home (Original Motion Picture Soundtrack),4jzv8VHqVBSt6wHCNHpWZv
4796,Carpe Diem___Phineas,2022-09-09 22:25,Phineas,Carpe Diem,719,2022-09-09 22:25:00,0.521,0.872,0.0,-3.86,1.0,0.0487,0.102,0.0,0.241,0.873,157.799,audio_features,7LGeuRxK2i4J9HoFKI27m9,spotify:track:7LGeuRxK2i4J9HoFKI27m9,https://api.spotify.com/v1/tracks/7LGeuRxK2i4J9HoFKI27m9,https://api.spotify.com/v1/audio-analysis/7LGeuRxK2i4J9HoFKI27m9,109840.0,4.0,Phineas and Ferb: Across the 1st and 2nd Dimensions,7jiDj8Jdry8EtfY4VTqLb7
4797,Mera Wala Dance___Nakash Aziz,2022-09-09 22:25,Nakash Aziz,Mera Wala Dance,107099,2022-09-09 22:25:00,0.676,0.948,8.0,-2.628,1.0,0.0803,0.0553,0.000218,0.0325,0.632,108.731,audio_features,55wV0bZrwCnJTxgrv6VpVd,spotify:track:55wV0bZrwCnJTxgrv6VpVd,https://api.spotify.com/v1/tracks/55wV0bZrwCnJTxgrv6VpVd,https://api.spotify.com/v1/audio-analysis/55wV0bZrwCnJTxgrv6VpVd,199584.0,3.0,Simmba,3dynRTuVOrAr5O7srr2txN
4798,I’m Me___Vanessa,2022-09-09 22:25,Vanessa,I’m Me,0,2022-09-09 22:25:00,0.543,0.986,2.0,-1.441,1.0,0.169,0.043,1.87e-05,0.057,0.532,164.685,audio_features,4YJjxRUILIJXovSbXaDsij,spotify:track:4YJjxRUILIJXovSbXaDsij,https://api.spotify.com/v1/tracks/4YJjxRUILIJXovSbXaDsij,https://api.spotify.com/v1/audio-analysis/4YJjxRUILIJXovSbXaDsij,120387.0,4.0,Phineas and Ferb: Rockin' and Rollin',2NlTgt3Btt2QZlolG41J1j
4799,Cradles___Sub Urban,2022-09-09 22:26,Sub Urban,Cradles,94969,2022-09-09 22:26:00,0.537,0.586,6.0,-1.864,1.0,0.314,0.265,7.04e-05,0.175,0.624,79.056,audio_features,47UFoOuvrkt4khE7c5aap6,spotify:track:47UFoOuvrkt4khE7c5aap6,https://api.spotify.com/v1/tracks/47UFoOuvrkt4khE7c5aap6,https://api.spotify.com/v1/audio-analysis/47UFoOuvrkt4khE7c5aap6,209829.0,4.0,Cradles,3sE4VuLsSVWjCnpDUXq7ia
4800,Blinding Lights___The Weeknd,2022-09-10 10:18,The Weeknd,Blinding Lights,200040,2022-09-10 10:18:00,0.514,0.73,1.0,-5.934,1.0,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,audio_features,0VjIjW4GlUZAMYd2vXMi3b,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040.0,4.0,After Hours,4yP0hdKOZPNshxUOjY0cZj
4801,Heartless___The Weeknd,2022-09-10 10:22,The Weeknd,Heartless,198266,2022-09-10 10:22:00,0.537,0.746,10.0,-5.507,0.0,0.15,0.0236,1.01e-06,0.156,0.252,170.062,audio_features,6bnF93Rx87YqUBLSgjiMU8,spotify:track:6bnF93Rx87YqUBLSgjiMU8,https://api.spotify.com/v1/tracks/6bnF93Rx87YqUBLSgjiMU8,https://api.spotify.com/v1/audio-analysis/6bnF93Rx87YqUBLSgjiMU8,198267.0,4.0,After Hours,4yP0hdKOZPNshxUOjY0cZj
4802,Missed You - Bonus Track___The Weeknd,2022-09-10 10:25,The Weeknd,Missed You - Bonus Track,144539,2022-09-10 10:25:00,0.689,0.374,5.0,-10.038,0.0,0.0851,0.115,0.000132,0.111,0.321,151.98,audio_features,38uNCW1do0LKfMIt4MDkPo,spotify:track:38uNCW1do0LKfMIt4MDkPo,https://api.spotify.com/v1/tracks/38uNCW1do0LKfMIt4MDkPo,https://api.spotify.com/v1/audio-analysis/38uNCW1do0LKfMIt4MDkPo,144540.0,4.0,After Hours (Deluxe),6YlDIxqEjvY63ffH6AwCjd
4803,Can't Feel My Face___The Weeknd,2022-09-10 10:29,The Weeknd,Can't Feel My Face,213520,2022-09-10 10:29:00,0.705,0.769,9.0,-5.526,0.0,0.0425,0.113,0.0,0.105,0.583,107.949,audio_features,22VdIZQfgXJea34mQxlt81,spotify:track:22VdIZQfgXJea34mQxlt81,https://api.spotify.com/v1/tracks/22VdIZQfgXJea34mQxlt81,https://api.spotify.com/v1/audio-analysis/22VdIZQfgXJea34mQxlt81,213520.0,4.0,Beauty Behind The Madness,0P3oVJBFOv3TDXlYRhGL7s
4804,Starboy___The Weeknd,2022-09-10 10:34,The Weeknd,Starboy,230453,2022-09-10 10:34:00,0.679,0.587,7.0,-7.015,1.0,0.276,0.141,6.35e-06,0.137,0.486,186.003,audio_features,7MXVkk9YMctZqd1Srtv4MB,spotify:track:7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB,230453.0,4.0,Starboy,2ODvWsOgouMbaA5xf0RkJe
4805,Save Your Tears___The Weeknd,2022-09-10 10:38,The Weeknd,Save Your Tears,215626,2022-09-10 10:38:00,0.68,0.826,0.0,-5.487,1.0,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,audio_features,5QO79kh1waicV47BqGRL3g,spotify:track:5QO79kh1waicV47BqGRL3g,https://api.spotify.com/v1/tracks/5QO79kh1waicV47BqGRL3g,https://api.spotify.com/v1/audio-analysis/5QO79kh1waicV47BqGRL3g,215627.0,4.0,After Hours,4yP0hdKOZPNshxUOjY0cZj
4806,Take My Breath - Single Version___The Weeknd,2022-09-10 10:41,The Weeknd,Take My Breath - Single Version,220196,2022-09-10 10:41:00,0.748,0.74,8.0,-6.01,1.0,0.0484,0.0107,2.18e-05,0.101,0.518,121.004,audio_features,6OGogr19zPTM4BALXuMQpF,spotify:track:6OGogr19zPTM4BALXuMQpF,https://api.spotify.com/v1/tracks/6OGogr19zPTM4BALXuMQpF,https://api.spotify.com/v1/audio-analysis/6OGogr19zPTM4BALXuMQpF,220196.0,4.0,Take My Breath,6DmXKM13nNgIIby2FdK0f8
4807,Nothing Compares - Bonus Track___The Weeknd,2022-09-10 10:43,The Weeknd,Nothing Compares - Bonus Track,46349,2022-09-10 10:43:00,0.532,0.577,1.0,-9.313,1.0,0.0352,0.00253,0.0437,0.234,0.0397,131.922,audio_features,5ciyqWW5YuGqF4Avu7uwry,spotify:track:5ciyqWW5YuGqF4Avu7uwry,https://api.spotify.com/v1/tracks/5ciyqWW5YuGqF4Avu7uwry,https://api.spotify.com/v1/audio-analysis/5ciyqWW5YuGqF4Avu7uwry,222307.0,4.0,After Hours (Deluxe),6YlDIxqEjvY63ffH6AwCjd
4808,Heat Waves___Glass Animals,2022-09-10 11:20,Glass Animals,Heat Waves,70565,2022-09-10 11:20:00,0.761,0.525,11.0,-6.9,1.0,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,audio_features,3USxtqRwSYz57Ewm6wWRMp,spotify:track:3USxtqRwSYz57Ewm6wWRMp,https://api.spotify.com/v1/tracks/3USxtqRwSYz57Ewm6wWRMp,https://api.spotify.com/v1/audio-analysis/3USxtqRwSYz57Ewm6wWRMp,238805.0,4.0,Dreamland,5bfpRtBW7RNRdsm3tRyl3R
4809,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)___Taylor Swift,2022-09-10 11:30,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),608455,2022-09-10 11:30:00,0.631,0.518,0.0,-8.771,1.0,0.0303,0.274,0.0,0.088,0.205,93.023,audio_features,5enxwA8aAbwZbf5qCHORXi,spotify:track:5enxwA8aAbwZbf5qCHORXi,https://api.spotify.com/v1/tracks/5enxwA8aAbwZbf5qCHORXi,https://api.spotify.com/v1/audio-analysis/5enxwA8aAbwZbf5qCHORXi,613027.0,4.0,Red (Taylor's Version),6kZ42qRrzov54LcAk4onW9
4810,Music For a Sushi Restaurant___Harry Styles,2022-09-10 15:12,Harry Styles,Music For a Sushi Restaurant,185898,2022-09-10 15:12:00,0.72,0.715,11.0,-4.652,1.0,0.04,0.258,0.0568,0.107,0.357,107.041,audio_features,5LYMamLv12UPbemOaTPyeV,spotify:track:5LYMamLv12UPbemOaTPyeV,https://api.spotify.com/v1/tracks/5LYMamLv12UPbemOaTPyeV,https://api.spotify.com/v1/audio-analysis/5LYMamLv12UPbemOaTPyeV,193813.0,4.0,Harry's House,5r36AJ6VOJtp00oxSkBZ5h
4811,As It Was___Harry Styles,2022-09-10 15:15,Harry Styles,As It Was,167303,2022-09-10 15:15:00,0.52,0.731,6.0,-5.338,0.0,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,4LRPiXqCikLlN15c3yImP7,spotify:track:4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/tracks/4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/audio-analysis/4LRPiXqCikLlN15c3yImP7,167303.0,4.0,As It Was,2pqdSWeJVsXAhHFuVLzuA8
4812,KGF Chapter 2 Theme Song___Subhasish Biswas,2022-09-10 15:18,Subhasish Biswas,KGF Chapter 2 Theme Song,19040,2022-09-10 15:18:00,0.423,0.908,6.0,-3.534,1.0,0.0615,0.0928,0.859,0.0947,0.25,104.937,audio_features,04csRZVifiSYAR86kHxNGc,spotify:track:04csRZVifiSYAR86kHxNGc,https://api.spotify.com/v1/tracks/04csRZVifiSYAR86kHxNGc,https://api.spotify.com/v1/audio-analysis/04csRZVifiSYAR86kHxNGc,128360.0,4.0,KGF Chapter 2 Theme Song,6gb5c2wCBMvy1OfChwHopk
4813,Pasoori___Shae Gill,2022-09-10 15:21,Shae Gill,Pasoori,224146,2022-09-10 15:21:00,0.714,0.596,11.0,-6.206,0.0,0.043,0.0657,0.0,0.0625,0.669,91.991,audio_features,7lvDsmTRXFE3dK4OjvRiWB,spotify:track:7lvDsmTRXFE3dK4OjvRiWB,https://api.spotify.com/v1/tracks/7lvDsmTRXFE3dK4OjvRiWB,https://api.spotify.com/v1/audio-analysis/7lvDsmTRXFE3dK4OjvRiWB,224147.0,4.0,Pasoori,7wgrW5XyZdtk0K8PkW5A7h
4814,Pasoori___Shae Gill,2022-09-10 15:22,Shae Gill,Pasoori,14936,2022-09-10 15:22:00,0.714,0.596,11.0,-6.206,0.0,0.043,0.0657,0.0,0.0625,0.669,91.991,audio_features,7lvDsmTRXFE3dK4OjvRiWB,spotify:track:7lvDsmTRXFE3dK4OjvRiWB,https://api.spotify.com/v1/tracks/7lvDsmTRXFE3dK4OjvRiWB,https://api.spotify.com/v1/audio-analysis/7lvDsmTRXFE3dK4OjvRiWB,224147.0,4.0,Pasoori,7wgrW5XyZdtk0K8PkW5A7h
4815,Jalebi Baby (Tesher x Jason Derulo)___Tesher,2022-09-10 15:25,Tesher,Jalebi Baby (Tesher x Jason Derulo),169154,2022-09-10 15:25:00,0.691,0.829,0.0,-7.179,1.0,0.0412,0.0289,0.0,0.254,0.866,93.059,audio_features,6FvSS3Goz7OC8oCC2eWqe8,spotify:track:6FvSS3Goz7OC8oCC2eWqe8,https://api.spotify.com/v1/tracks/6FvSS3Goz7OC8oCC2eWqe8,https://api.spotify.com/v1/audio-analysis/6FvSS3Goz7OC8oCC2eWqe8,169154.0,4.0,Jalebi Baby (Tesher x Jason Derulo),7JXaassDX0q7XtdJLepSGd
4816,Jalebi Baby (Tesher x Jason Derulo)___Tesher,2022-09-10 15:27,Tesher,Jalebi Baby (Tesher x Jason Derulo),169154,2022-09-10 15:27:00,0.691,0.829,0.0,-7.179,1.0,0.0412,0.0289,0.0,0.254,0.866,93.059,audio_features,6FvSS3Goz7OC8oCC2eWqe8,spotify:track:6FvSS3Goz7OC8oCC2eWqe8,https://api.spotify.com/v1/tracks/6FvSS3Goz7OC8oCC2eWqe8,https://api.spotify.com/v1/audio-analysis/6FvSS3Goz7OC8oCC2eWqe8,169154.0,4.0,Jalebi Baby (Tesher x Jason Derulo),7JXaassDX0q7XtdJLepSGd
4817,Jalebi Baby (Tesher x Jason Derulo)___Tesher,2022-09-10 15:28,Tesher,Jalebi Baby (Tesher x Jason Derulo),20507,2022-09-10 15:28:00,0.691,0.829,0.0,-7.179,1.0,0.0412,0.0289,0.0,0.254,0.866,93.059,audio_features,6FvSS3Goz7OC8oCC2eWqe8,spotify:track:6FvSS3Goz7OC8oCC2eWqe8,https://api.spotify.com/v1/tracks/6FvSS3Goz7OC8oCC2eWqe8,https://api.spotify.com/v1/audio-analysis/6FvSS3Goz7OC8oCC2eWqe8,169154.0,4.0,Jalebi Baby (Tesher x Jason Derulo),7JXaassDX0q7XtdJLepSGd
4818,"O Saki Saki (From ""Batla House"")___Neha Kakkar",2022-09-10 15:31,Neha Kakkar,"O Saki Saki (From ""Batla House"")",191089,2022-09-10 15:31:00,0.737,0.961,10.0,-0.155,0.0,0.0747,0.163,0.0,0.361,0.567,108.014,audio_features,4cFwhwH5ydnHgB0Tv3lZsm,spotify:track:4cFwhwH5ydnHgB0Tv3lZsm,https://api.spotify.com/v1/tracks/4cFwhwH5ydnHgB0Tv3lZsm,https://api.spotify.com/v1/audio-analysis/4cFwhwH5ydnHgB0Tv3lZsm,191089.0,4.0,"O Saki Saki (From ""Batla House"")",0te1B7RLmSG29MBoj0cKzq
4819,"O Saki Saki (From ""Batla House"")___Neha Kakkar",2022-09-10 15:33,Neha Kakkar,"O Saki Saki (From ""Batla House"")",21568,2022-09-10 15:33:00,0.737,0.961,10.0,-0.155,0.0,0.0747,0.163,0.0,0.361,0.567,108.014,audio_features,4cFwhwH5ydnHgB0Tv3lZsm,spotify:track:4cFwhwH5ydnHgB0Tv3lZsm,https://api.spotify.com/v1/tracks/4cFwhwH5ydnHgB0Tv3lZsm,https://api.spotify.com/v1/audio-analysis/4cFwhwH5ydnHgB0Tv3lZsm,191089.0,4.0,"O Saki Saki (From ""Batla House"")",0te1B7RLmSG29MBoj0cKzq
4820,"Chrissy, Wake Up___The Gregory Brothers",2022-09-10 15:34,The Gregory Brothers,"Chrissy, Wake Up",65454,2022-09-10 15:34:00,0.839,0.765,2.0,-5.603,1.0,0.0851,0.16,0.0,0.1,0.656,119.917,audio_features,6w2pWpwDY4igt0UAtowyAV,spotify:track:6w2pWpwDY4igt0UAtowyAV,https://api.spotify.com/v1/tracks/6w2pWpwDY4igt0UAtowyAV,https://api.spotify.com/v1/audio-analysis/6w2pWpwDY4igt0UAtowyAV,65455.0,4.0,"Chrissy, Wake Up",5pTUl9j9aiSHSdWp1gt0jb
4821,"Naacho Naacho (From ""Rrr"")___Vishal Mishra",2022-09-10 15:37,Vishal Mishra,"Naacho Naacho (From ""Rrr"")",214207,2022-09-10 15:37:00,0.438,0.986,10.0,-3.384,0.0,0.14,0.35,0.000343,0.0773,0.736,159.894,audio_features,208sMwgVcaFt2mT79Df1KG,spotify:track:208sMwgVcaFt2mT79Df1KG,https://api.spotify.com/v1/tracks/208sMwgVcaFt2mT79Df1KG,https://api.spotify.com/v1/audio-analysis/208sMwgVcaFt2mT79Df1KG,214208.0,4.0,"Naacho Naacho (From ""Rrr"")",1i4dE3ZSEKUVNA85Lr5nbA
4822,On My Way___Alan Walker,2022-09-10 15:41,Alan Walker,On My Way,193797,2022-09-10 15:41:00,0.509,0.689,1.0,-4.929,0.0,0.102,0.0209,0.0,0.301,0.297,170.087,audio_features,4n7jnSxVLd8QioibtTDBDq,spotify:track:4n7jnSxVLd8QioibtTDBDq,https://api.spotify.com/v1/tracks/4n7jnSxVLd8QioibtTDBDq,https://api.spotify.com/v1/audio-analysis/4n7jnSxVLd8QioibtTDBDq,193798.0,4.0,On My Way,1bcvtuHyO79DNAOOhHEkEm
4823,Evergreen___Olivia Sanabia,2022-09-10 15:44,Olivia Sanabia,Evergreen,227787,2022-09-10 15:44:00,0.619,0.385,6.0,-10.229,1.0,0.0314,0.767,1.88e-05,0.0793,0.308,83.95,audio_features,4DOmrSKXmDSM3Xk2AOMP2x,spotify:track:4DOmrSKXmDSM3Xk2AOMP2x,https://api.spotify.com/v1/tracks/4DOmrSKXmDSM3Xk2AOMP2x,https://api.spotify.com/v1/audio-analysis/4DOmrSKXmDSM3Xk2AOMP2x,185714.0,4.0,19: The Musical,73y2u5Ioq5cSZjfN4kTw0x
4824,Closer___The Chainsmokers,2022-09-10 15:45,The Chainsmokers,Closer,673,2022-09-10 15:45:00,0.748,0.524,8.0,-5.599,1.0,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960.0,4.0,Closer,0rSLgV8p5FzfnqlEk4GzxE
4825,"O Saki Saki (From ""Batla House"")___Neha Kakkar",2022-09-10 15:45,Neha Kakkar,"O Saki Saki (From ""Batla House"")",6144,2022-09-10 15:45:00,0.737,0.961,10.0,-0.155,0.0,0.0747,0.163,0.0,0.361,0.567,108.014,audio_features,4cFwhwH5ydnHgB0Tv3lZsm,spotify:track:4cFwhwH5ydnHgB0Tv3lZsm,https://api.spotify.com/v1/tracks/4cFwhwH5ydnHgB0Tv3lZsm,https://api.spotify.com/v1/audio-analysis/4cFwhwH5ydnHgB0Tv3lZsm,191089.0,4.0,"O Saki Saki (From ""Batla House"")",0te1B7RLmSG29MBoj0cKzq
